MolecularVolume,SolvationEnergy,MolecularSurfaceArea,MolarMass,DipoleMoment,gap,MolLogP,fr_benzene,PEOE_VSA6,NumAromaticCarbocycles,SMR_VSA6,MolMR,rdf_alp,rdf_eeq,dga,sa,sdc,dgp,356,849,561,659,726,366,molindx,logS
281.82,67.82264,479.479,444.4659,8.664556568,5.703502093,8.121900000000007,4,86.64387922092058,4,0.0,128.34150000000002,52148.33613,-0.68926,-16.7719,2.5251,11.3057,-61.1709,6.0,18.0,0.0,0.0,6.0,0.0,2141,-2.76578
189.581,88.11504,314.648,297.35,9.716414056,4.846084757,1.6351,1,0.0,1,7.109797541277533,72.11870000000002,17591.75419,-0.86252,-6.0847,3.5577,6.2043,-75.2622,4.0,6.0,0.0,0.0,4.0,0.0,2142,2.30259
154.207,51.254,252.593,235.07,6.134339452,5.982336764,2.845300000000001,1,23.20187978046503,1,0.0,54.18780000000002,8758.06084,-0.41863,1.1857,2.3322,4.6819,-53.14,3.0,3.0,2.0,2.0,2.0,1.0,2143,6.38012
100.983,47.78128,172.038,138.12,0.846668447,5.374948928,1.0903999999999998,1,6.06636706846161,1,0.0,35.06609999999999,3664.80083,-0.47453,-4.1311,2.2149,3.0931,-49.7655,2.0,4.0,0.0,0.0,2.0,0.0,2144,8.88876
176.855,15.14608,269.145,265.9536,3.872615851,4.781717006,5.4534,2,58.53649369785329,2,0.0,63.98800000000002,11216.31132,-0.06562,-2.1717,0.7068,2.7008,-19.0169,6.0,4.0,4.0,4.0,2.0,2.0,2145,-5.60033
186.83,49.49672,320.24,295.77,4.444108594,6.243899272,2.916100000000001,1,32.372151489304386,1,0.0,76.60080000000004,18554.21844,-0.60588,0.31,3.7478,8.1431,-76.4041,2.0,6.0,1.0,1.0,4.0,0.0,2146,4.12713
103.742,33.43016,174.452,138.12,3.108781986,5.27733701,1.0903999999999998,1,12.13273413692322,1,0.0,35.06609999999999,3670.60837,-0.50121,-4.123,2.1856,2.7742,-49.1877,2.0,4.0,0.0,0.0,2.0,0.0,2147,7.71423
178.428,58.45048,298.997,244.2464,6.313308598,4.222059598,2.4835000000000003,1,30.33183534230805,1,6.606881964512918,66.37050000000002,12975.36476,-0.46029,-7.9346,2.4291,6.872,-54.9001,4.0,7.0,0.0,0.0,4.0,0.0,2148,6.10928
163.556,51.42136,288.576,230.309,3.741520822,6.310949522,2.665400000000001,1,36.75265696523406,1,0.0,68.80870000000003,14003.12945,-0.39803,-2.1133,2.1807,6.4172,-43.6724,2.0,5.0,0.0,0.0,2.0,0.0,2149,-0.10536
217.867,50.79376,369.895,345.23,7.970438147,5.64129656,4.217000000000004,1,43.9730913795369,1,0.0,86.58400000000003,22318.18785,-0.61126,1.2777,3.4803,8.0775,-73.154,6.0,2.0,2.0,2.0,0.0,2.0,2150,-0.35667
290.042,116.18968,499.852,494.01,15.31704623,5.437149291,3.641700000000002,2,42.99613889593377,2,13.65455394719011,126.20940000000006,50587.62396,-1.43238,-3.0337,5.9793,12.4641,-124.6942,5.0,7.0,1.0,1.0,6.0,0.0,2151,1.38629
133.08,16.48496,237.599,162.2742,0.105759296,6.698476158,3.9334000000000033,1,51.96041707260893,1,0.0,54.62000000000005,8855.87168,-0.22498,3.5304,0.0,3.7474,-2.6215,2.0,4.0,2.0,0.0,6.0,0.0,2152,-3.20645
156.416,24.4764,249.516,223.1012,2.445079559,5.518552466,4.660400000000002,2,47.46734805431147,2,0.0,61.898000000000025,10932.04597,-0.10498,-5.627,0.5718,4.2732,-17.2807,4.0,8.0,2.0,2.0,6.0,0.0,2153,-2.42116
105.004,29.03696,183.524,122.1895,1.637540613,6.683676561,1.1878,1,30.33183534230805,1,6.544756405912575,39.2004,4544.819,-0.37459,0.3803,1.1911,3.1891,-22.2976,1.0,5.0,0.0,0.0,2.0,0.0,2154,11.05485
260.084,167.94576,428.545,454.5,10.22075172,4.931146505,-0.6360799999999995,0,23.09867082732585,0,11.505707213493578,102.87150000000004,35179.89975,-0.95492,-10.3659,6.2847,9.0647,-121.4014,5.0,1.0,0.0,0.0,0.0,0.0,2155,5.34711
140.116,64.81016,234.138,208.23,8.186904143,5.071640868,2.0865,2,30.33183534230805,2,0.0,53.76260000000002,9194.34508,-0.54981,-6.5521,1.779,4.5084,-41.359,3.0,7.0,0.0,0.0,4.0,0.0,2156,11.0021
203.464,63.47128,348.346,322.36,8.552175505,5.148170481,4.070000000000003,2,42.46456947923127,2,7.109797541277533,91.42800000000004,24683.23764,-0.4962,-12.8092,2.7664,8.7184,-63.1851,6.0,9.0,0.0,0.0,4.0,0.0,2157,9.21034
147.011,58.32496,254.732,223.228,6.81418872,5.24566539,0.6371999999999998,1,12.13273413692322,1,20.702225929867296,57.08330000000004,10143.48027,-0.64858,-1.7843,3.5189,6.8514,-74.4396,2.0,4.0,0.0,0.0,2.0,0.0,2158,8.39004
115.214,32.50968,177.631,220.01,4.359292285,5.726614096,1.9968,1,6.06636706846161,1,0.0,40.82380000000001,4348.93502,-0.20559,-1.0509,1.0875,2.5205,-26.0254,2.0,4.0,0.0,0.0,2.0,0.0,2159,10.32091
150.903,41.50528,245.867,235.0664,2.150524591,6.00328927,2.5452000000000004,1,23.20187978046503,1,13.716679505790452,53.97300000000002,8799.08925,-0.31024,1.0921,2.3503,5.6565,-53.0938,3.0,3.0,2.0,2.0,2.0,1.0,2160,5.55289
236.199,96.56672,409.064,434.47,7.548347399,5.31279673,2.3473999999999995,2,24.26546827384644,2,26.1790256236503,116.77720000000004,40394.08314,-0.85281,-15.6309,5.3922,12.3531,-111.0893,7.0,7.0,0.0,0.0,4.0,0.0,2161,8.66561
136.46,22.67728,222.783,188.66,2.712235349,5.672945596,4.0070000000000014,2,54.06550936946379,2,0.0,56.88800000000003,9289.17083,-0.1083,-7.1637,0.3095,4.1598,-11.0305,3.0,9.0,1.0,1.0,4.0,0.0,2162,1.28923
177.625,25.64792,278.27,257.5463,2.217127768,5.369350727,5.313800000000001,2,53.00192087608238,2,0.0,66.90800000000002,12739.98067,-0.09755,-4.0919,0.6858,4.0339,-19.7352,5.0,7.0,3.0,3.0,6.0,2.0,2163,-2.63219
181.278,42.6768,312.512,241.3536,4.495912002,6.363042482,2.2341,0,11.761884949391115,0,16.889346391524064,69.12540000000003,13963.12099,-0.94679,5.5996,4.0561,6.0988,-70.9737,3.0,0.0,0.0,0.0,0.0,0.0,2164,3.49683
166.115,91.67144,276.035,258.2942,12.82519107,4.616446392,2.2476000000000003,2,30.33183534230805,2,5.316788604006331,70.22950000000003,14939.78843,-0.69187,-13.1324,2.5059,5.6265,-51.406,4.0,9.0,0.0,0.0,4.0,0.0,2165,3.9119
144.399,30.7524,235.561,179.22,3.570039957,5.134340559,3.388000000000001,2,42.46456947923127,2,0.0,59.24900000000002,9479.64977,-0.18888,-13.7616,0.7842,4.3489,-16.5987,4.0,9.0,0.0,0.0,4.0,0.0,2166,5.70378
105.186,69.74728,174.501,147.136,8.872735729,4.584046322,0.3180999999999997,0,0.0,0,0.0,40.15870000000001,4407.32075,-0.44565,-8.7988,2.5386,3.1297,-47.3456,3.0,4.0,0.0,0.0,1.0,0.0,2167,8.32361
130.73,35.43848,221.627,166.18,2.71897917,5.602200581,1.4818,1,0.0,1,14.219595082555069,44.33350000000002,5959.53664,-0.34898,-2.0828,2.2244,5.9492,-49.5423,2.0,4.0,0.0,0.0,4.0,0.0,2168,6.46614
212.404,40.25008,365.622,333.254,1.910856001,5.933179915,5.2759000000000045,1,62.22972509478571,1,13.213763929025836,86.29200000000004,22308.27161,-0.4865,8.8569,2.5776,8.2365,-59.7467,3.0,3.0,2.0,2.0,2.0,1.0,2169,-3.4514
195.055,25.89896,302.954,307.9908,4.084179705,5.765745177,6.092500000000001,2,46.40375956093006,2,0.0,72.99800000000002,15502.28946,-0.1513,-2.8691,1.3431,4.1288,-33.312,6.0,6.0,4.0,4.0,4.0,4.0,2170,-3.43422
218.394,69.95648,363.339,338.7927,5.173486004,4.950929465,4.069000000000004,2,41.93277523254056,2,5.316788604006331,94.14600000000002,26588.00851,-0.66846,-11.6073,3.4896,8.3903,-74.4739,5.0,12.0,1.0,1.0,6.0,0.0,2171,8e-05
225.434,113.93032,379.196,403.4268,4.493546099,5.049476366,2.8944,2,12.13273413692322,2,10.03888346845842,100.71900000000004,32253.25244,-1.2711,-15.0078,5.1255,7.7331,-106.5195,5.0,10.0,0.0,0.0,6.0,0.0,2172,6.38015
194.96,45.89848,350.406,277.4058,3.604194113,6.602140591,4.308220000000003,1,59.23860882676395,1,7.04767198267719,83.66270000000006,21163.47725,-0.71552,6.691,2.4961,7.5266,-51.8495,4.0,2.0,0.0,0.0,0.0,0.0,2173,1.94595
161.917,26.90312,259.373,239.1006,4.570991111,6.056659806,4.785700000000001,2,35.33461391738825,2,0.0,62.97800000000003,11642.65187,-0.16812,-5.9365,1.1697,4.685,-29.7098,4.0,8.0,2.0,2.0,7.0,1.0,2174,-0.32563
117.788,33.63936,191.671,172.57,1.787203067,5.070769287,1.7437999999999998,1,11.600939890232516,1,0.0,40.0761,4732.70788,-0.48743,-2.5922,2.2907,2.5314,-51.7418,3.0,3.0,1.0,1.0,2.0,0.0,2175,9.21034
146.177,37.4468,234.201,204.0554,3.033605193,5.560926602,2.4288,1,41.40098098584986,1,5.316788604006331,50.56570000000002,7230.03951,-0.34819,0.6266,1.7882,3.7923,-38.1707,1.0,5.0,0.0,2.0,2.0,0.0,2176,4.49982
173.523,14.81136,264.428,265.9536,4.372469094,4.795492778,5.4534,2,70.6692278347765,2,0.0,63.98800000000002,11231.86745,-0.06125,-2.1733,0.6411,2.5221,-17.3149,6.0,4.0,4.0,4.0,2.0,0.0,2177,-5.45757
148.648,25.68976,257.913,194.2298,3.566546828,5.286040577,2.2050000000000005,1,25.980208536304467,1,6.606881964512918,53.22730000000004,8714.54173,-0.48963,0.2271,2.196,5.5315,-49.6111,2.0,4.0,0.0,0.0,2.0,0.0,2178,2.97041
181.761,48.9528,302.341,284.75,4.966980879,5.078735968,3.1538000000000013,2,41.93277523254056,2,18.492338119440245,81.81000000000003,18920.12688,-0.40932,-10.8894,2.5161,7.7318,-52.2489,6.0,8.0,1.0,1.0,4.0,0.0,2179,4.18965
163.959,126.9844,274.998,297.73,13.38096398,5.358644674,-0.3512999999999999,1,11.600939890232516,1,11.985479792905473,61.636400000000016,13717.797,-1.2619,-1.245,4.2543,3.3709,-83.4487,4.0,2.0,1.0,1.0,0.0,1.0,2180,6.58203
201.966,43.7228,328.945,342.86,4.790709004,5.772655512,5.420300000000004,1,22.982664686345675,1,18.298649519593404,87.30400000000003,24522.8786,-0.3741,11.1675,2.7081,8.059,-61.6255,2.0,4.0,1.0,1.0,4.0,0.0,2181,-0.46204
129.949,41.92368,223.748,182.18,1.861424414,5.268243505,0.5412999999999997,1,12.13273413692322,1,13.213763929025836,45.47510000000002,6426.10965,-0.608,-0.947,3.1362,5.5225,-69.9505,2.0,4.0,0.0,0.0,2.0,0.0,2182,9.44936
147.875,52.88576,244.6,249.68,4.887147868,4.899214199,0.6531999999999998,0,17.0267312873429,0,7.04767198267719,57.4528,9693.45628,-0.5871,-0.6161,3.3762,4.3111,-64.4216,2.0,1.0,1.0,1.0,0.0,0.0,2183,5.78996
179.456,24.85296,282.568,273.5457,4.014061964,5.861657743,5.439100000000002,2,40.86918673915916,2,0.0,67.98800000000001,13459.39732,-0.16099,-4.404,1.2734,4.4773,-31.9675,5.0,7.0,3.0,3.0,4.0,2.0,2184,7e-05
125.326,55.18696,208.866,186.6,5.23703508,6.277695287,1.8034,1,23.733674027155736,1,6.606881964512918,44.58280000000001,5963.18915,-0.37806,-1.4675,2.136,4.1876,-48.3101,2.0,4.0,1.0,1.0,2.0,1.0,2185,7.15462
203.382,32.38416,324.576,308.14,3.593577581,4.971450126,5.4730000000000025,2,23.20187978046503,2,0.0,78.23700000000002,17660.98754,-0.27897,-10.6448,2.1399,5.7327,-48.4124,7.0,8.0,2.0,2.0,5.0,1.0,2186,-2.15417
127.702,59.66384,216.292,163.1756,6.54656603,4.962383287,1.4574999999999998,1,0.0,1,5.316788604006331,46.133200000000016,6046.32515,-0.43291,-3.238,2.3612,5.2651,-49.7026,3.0,5.0,0.0,0.0,4.0,0.0,2187,8.24937
111.365,49.24568,188.755,136.15,4.211371423,5.358929849,1.5948,1,0.0,1,0.0,38.111300000000014,4288.169,-0.33108,-2.7957,1.6731,4.129,-38.0541,2.0,4.0,0.0,0.0,4.0,0.0,2188,9.20029
103.44,31.67288,165.274,173.01,4.413667561,6.286020887,2.1547000000000005,1,21.99631096641096,1,0.0,35.80680000000001,3561.54147,-0.20788,-1.4494,1.118,2.5457,-26.7469,2.0,4.0,0.0,0.0,2.0,0.0,2189,10.04325
90.493,14.81136,146.41,98.16,1.425428441,6.532266097,2.05652,0,0.0,0,0.0,29.055999999999997,2482.18011,-0.0747,-1.3634,0.2446,2.0212,-6.4967,1.0,3.0,0.0,0.0,1.0,0.0,2190,5.99146
200.191,66.944,350.83,302.3908,5.529741032,6.035048512,1.9182,0,32.107997477006606,0,33.12881207515116,78.06370000000004,18996.6861,-0.82834,8.2859,4.6755,8.652,-90.1189,2.0,0.0,0.0,0.0,0.0,0.0,2191,8.31871
187.625,45.43824,327.724,255.3804,4.510802252,6.348158663,2.4817,0,25.60935934877236,0,23.43410279743664,73.69440000000003,15956.13811,-0.98416,6.7111,4.1005,6.6319,-72.1357,3.0,0.0,0.0,0.0,0.0,0.0,2192,3.91252
102.255,30.58504,178.781,121.18,1.366116472,6.6501904,1.7063,1,30.33183534230805,1,0.0,39.0444,4557.62018,-0.38569,0.3927,1.1846,3.0586,-22.1425,1.0,5.0,0.0,0.0,2.0,0.0,2193,10.64542
151.924,39.41328,253.416,211.22,7.338166077,4.157700284,3.166000000000002,2,24.26546827384644,2,0.0,61.338400000000014,10505.76148,-0.17607,-13.1889,1.2041,5.4988,-31.1072,5.0,7.0,0.0,0.0,4.0,0.0,2194,-1.53248
116.083,49.66408,196.505,151.17,7.49265849,5.711466053,0.7941,1,12.13273413692322,1,7.109797541277533,41.51190000000001,5180.28717,-0.5538,-2.9675,2.2436,3.6652,-45.3146,2.0,4.0,0.0,0.0,2.0,0.0,2195,7.82405
239.115,48.5344,409.704,364.9323,7.895866633,4.930429212,5.241500000000005,1,56.63761976315083,1,0.0,103.20600000000005,32004.19746,-0.51097,3.813,2.57,8.6252,-52.9951,5.0,5.0,1.0,1.0,4.0,0.0,2196,-4.42278
113.893,45.14536,193.629,152.1494,4.888052723,5.402687957,1.3934,1,12.13273413692322,1,7.109797541277533,39.953300000000006,4768.8839,-0.39805,-3.1129,1.946,3.952,-43.5859,2.0,4.0,0.0,0.0,2.0,0.0,2197,8.51788
145.046,53.05312,234.684,221.04,5.997459079,6.008040381,2.4567999999999994,1,23.20187978046503,1,6.606881964512918,49.59280000000001,7303.93684,-0.35434,0.0639,2.1528,3.7516,-48.892,3.0,3.0,2.0,2.0,2.0,1.0,2198,6.52503
178.999,44.68512,300.646,244.2464,0.004401549,4.570855596,2.4130000000000003,2,12.13273413692322,2,14.219595082555069,66.62700000000002,13001.38287,-0.49874,-8.0297,2.9055,8.0014,-65.1,4.0,6.0,0.0,0.0,4.0,0.0,2199,-1.89712
141.455,18.74432,220.979,211.4749,2.492162442,5.82304912,3.655400000000001,1,34.802819670697545,1,7.109797541277533,48.024000000000015,6568.67546,-0.11894,2.383,1.2298,3.3139,-29.2511,4.0,2.0,3.0,3.0,0.0,2.0,2200,2.30318
177.712,39.62248,311.4,263.397,3.395865999,6.466644309,4.260800000000004,1,42.09372029169917,1,13.08951281182515,77.87900000000005,18331.99077,-0.41528,2.1803,1.9709,7.5142,-42.1648,1.0,5.0,0.0,0.0,2.0,0.0,2201,2.99569
106.261,42.00736,181.079,136.15,2.507820754,5.130224019,1.5948,1,12.13273413692322,1,0.0,38.111300000000014,4288.69348,-0.3305,-2.7954,1.6783,4.1344,-38.1566,2.0,4.0,0.0,0.0,2.0,0.0,2202,8.28949
162.018,48.57624,289.931,225.293,3.710201852,6.843800953,1.5223999999999998,0,6.923737199690624,0,24.28813115520277,63.918400000000034,11782.46355,-1.01648,3.6713,4.324,6.5483,-77.4863,3.0,0.0,0.0,0.0,0.0,0.0,2203,6.43054
212.836,73.30368,356.657,342.7781,5.481960308,5.234748176,4.263000000000004,2,35.866408164078955,2,0.0,92.74180000000004,24950.33833,-0.59863,-10.5866,3.266,8.4412,-75.1405,7.0,8.0,1.0,1.0,6.0,0.0,2204,-0.69305
179.007,47.82312,288.042,255.103,3.259269075,4.798813113,3.0521200000000004,1,23.20187978046503,1,0.0,65.0507,12021.99793,-0.33614,-5.0717,2.3711,4.7142,-49.5274,6.0,4.0,2.0,2.0,2.0,2.0,2205,-0.30114
127.815,45.89848,218.803,166.1762,5.029848003,5.388441701,1.7835,1,12.13273413692322,1,6.606881964512918,44.57030000000002,5951.40716,-0.43289,-1.9982,2.0677,4.5774,-46.458,2.0,4.0,0.0,0.0,2.0,0.0,2206,8.96687
210.96,91.6296,359.057,381.3,12.5613828,5.679527761,4.694300000000002,2,18.19910120538483,2,5.316788604006331,87.87020000000004,23539.28497,-0.60009,-9.1929,4.3527,8.5137,-95.3954,8.0,7.0,0.0,0.0,2.0,0.0,2207,1.23547
201.838,60.41696,328.635,368.1859,4.703984192,4.399257786,3.8657000000000017,2,42.46456947923127,2,0.0,88.95180000000002,23068.05146,-0.54412,-17.1899,2.8015,5.9373,-61.1719,9.0,8.0,0.0,0.0,4.0,0.0,2208,1.60944
290.822,100.37416,505.265,478.5006,12.94407335,5.275443641,2.8319600000000005,2,35.392371257240434,2,6.606881964512918,126.43070000000004,48414.73085,-1.2341,-11.674,6.2466,15.0426,-134.7637,7.0,9.0,0.0,0.0,9.0,0.0,2209,-0.77653
151.3,64.30808,241.695,237.08,11.22392899,5.782451072,3.8601800000000015,1,35.33461391738825,1,0.0,60.96370000000002,10882.73356,-0.2909,-10.4856,1.8978,3.5011,-37.0074,5.0,5.0,2.0,2.0,2.0,1.0,2210,1.56851
147.764,45.14536,258.568,193.245,3.169528372,6.664903098,2.3300600000000005,1,6.06636706846161,1,7.04767198267719,55.73670000000003,9283.89025,-0.54377,-0.0065,2.3241,5.7743,-47.8595,4.0,2.0,0.0,0.0,0.0,0.0,2211,7.60085
112.388,26.48472,190.642,152.15,3.459898672,5.29626009,1.1787999999999998,1,12.13273413692322,1,7.109797541277533,39.446300000000015,4746.10536,-0.43991,-3.0991,2.2435,4.6066,-50.1825,2.0,4.0,0.0,0.0,2.0,0.0,2212,6.55108
144.817,29.20432,255.486,220.2676,3.741597791,5.299457158,2.9053000000000018,1,31.208511550281603,1,6.606881964512918,62.43730000000004,11727.29867,-0.56,-0.1471,2.3898,6.7508,-54.7626,2.0,4.0,0.0,0.0,2.0,0.0,2213,1.60944
138.49,28.49304,213.16,279.9154,3.059291074,4.319564031,2.2774000000000005,0,15.929943897949348,1,0.0,49.77680000000001,6708.58892,-0.25331,-0.2099,1.5132,2.3964,-34.8716,4.0,3.0,0.0,0.0,2.0,0.0,2214,4.47721
125.913,16.19208,222.139,148.2474,0.161690326,6.704303997,3.292520000000001,1,50.60013136461531,1,0.0,49.87900000000003,7402.45014,-0.20051,2.4276,0.0,3.4277,-2.2794,2.0,4.0,0.0,0.0,4.0,0.0,2215,1.38629
149.317,25.85712,263.133,220.2676,4.016122372,5.295021427,2.8817000000000017,1,18.55355575984923,1,0.0,60.39530000000004,11221.74614,-0.55552,-1.9546,2.421,6.3175,-55.1428,2.0,4.0,0.0,0.0,2.0,0.0,2216,1.81645
101.348,45.01984,175.04,124.145,3.997523595,5.201212303,0.0706399999999998,0,0.0,0,5.733667477162185,33.7134,3379.78448,-0.57388,-1.24,2.6809,3.0112,-45.9316,3.0,0.0,0.0,0.0,0.0,0.0,2217,9.21041
157.68,23.51408,251.429,223.1012,4.21768935,5.481391217,4.660400000000002,2,59.6000821912347,2,0.0,61.898000000000025,10952.15397,-0.10167,-5.6272,0.4704,4.0423,-14.6947,4.0,8.0,2.0,2.0,4.0,2.0,2218,-2.39814
149.382,56.86056,253.943,242.2306,7.037981563,4.77514246,2.3214,2,30.33183534230805,2,0.0,64.94060000000003,12836.93512,-0.60432,-10.4816,2.5781,4.7353,-58.7616,4.0,8.0,0.0,0.0,4.0,0.0,2219,7.00315
204.833,105.98072,351.83,347.396,7.060894373,5.163541657,0.4448999999999989,1,30.33183534230805,1,5.752853606746789,88.72890000000005,24674.2938,-1.14932,-6.5202,5.2093,7.593,-105.8067,4.0,5.0,0.0,0.0,2.0,0.0,2220,7.48997
240.43,79.66336,394.859,380.4,5.028760477,4.1173436,3.941080000000001,2,18.19910120538483,2,0.0,105.44,33304.07389,-0.61587,-28.4742,4.0466,8.8589,-76.2509,9.0,11.0,0.0,0.0,5.0,0.0,2221,5.52146
216.361,58.74336,369.042,367.3,1.605669803,5.509163716,3.8397000000000014,1,30.33183534230805,1,14.219595082555069,87.01500000000003,24053.13457,-0.66281,-3.8891,4.4915,10.7045,-100.6307,4.0,7.0,0.0,0.0,4.0,0.0,2222,1.1314
165.81,83.17792,272.414,287.1142,9.443348282,6.005868367,2.1915999999999998,1,23.20187978046503,1,13.213763929025836,59.45760000000002,11573.95124,-0.70853,4.8626,2.9491,5.54,-66.2761,3.0,3.0,2.0,2.0,2.0,2.0,2223,12.42948
163.137,36.77736,274.693,228.247,3.390413146,5.249620295,2.7492000000000014,2,42.46456947923127,2,0.0,63.66830000000004,12539.05493,-0.49026,-8.7788,2.2951,6.2942,-53.1551,3.0,9.0,0.0,0.0,4.0,0.0,2224,2.17475
170.621,136.1892,286.942,241.25,14.78193064,5.489976142,0.9570999999999998,0,6.06636706846161,0,5.316788604006331,65.87340000000002,12802.94971,-0.76229,-12.3094,4.0661,5.7004,-73.5413,5.0,4.0,0.0,0.0,1.0,0.0,2225,6.98251
143.375,47.11184,253.256,197.2394,3.527815705,6.865710157,0.7437999999999997,0,0.0,0,30.832887561115346,54.706400000000016,8492.99468,-0.95625,1.4408,4.2669,6.0064,-76.0874,3.0,0.0,0.0,0.0,0.0,0.0,2226,8.07101
146.3,62.80184,253.133,208.2134,4.022167756,5.254898762,1.7427,1,0.0,1,7.109797541277533,54.19430000000002,8913.49328,-0.53329,-1.4367,3.0485,7.1805,-68.2265,2.0,4.0,0.0,0.0,4.0,0.0,2227,9.79821
116.307,15.81552,204.365,134.22,0.10910412,6.689146757,3.118420000000002,1,43.67639416492469,1,0.0,45.26800000000003,6047.32502,-0.17374,1.3062,0.0,3.2474,-2.2868,2.0,4.0,1.0,0.0,4.0,0.0,2228,3.14845
127.219,19.91584,202.235,177.03,1.848518913,6.092758177,3.0020000000000016,1,29.268246848926644,1,7.109797541277533,43.01400000000002,5291.93986,-0.1291,0.8498,1.1012,3.4438,-26.2999,3.0,3.0,2.0,2.0,2.0,2.0,2229,4.94164
118.5,43.7228,208.155,182.18,4.50266574,4.051695554,0.8015999999999996,1,6.06636706846161,1,6.544756405912575,47.51960000000001,6431.06432,-0.58689,-0.9177,2.9392,4.0463,-62.2012,3.0,3.0,0.0,0.0,2.0,0.0,2230,9.02762
158.428,42.2584,246.517,238.4,3.604896202,5.240195626,3.5601800000000017,1,23.894619086314336,1,5.084885590567569,63.54800000000002,12153.8735,-0.25156,-8.4671,1.4395,3.8046,-26.2659,3.0,4.0,0.0,0.0,2.0,0.0,2231,4.82854
117.483,33.38832,200.576,150.18,6.922041207,4.964281826,1.8978,1,12.13273413692322,1,6.606881964512918,42.99850000000002,5454.24554,-0.26116,-1.6697,1.566,5.0952,-35.9273,2.0,4.0,0.0,0.0,2.0,0.0,2232,7.05618
116.41,13.598,204.952,134.2206,0.001258673,6.71504918,2.811400000000001,1,38.112942673227685,1,0.0,45.19800000000003,6038.11871,-0.1724,1.3015,0.0,3.3544,-2.354,2.0,4.0,0.0,0.0,4.0,0.0,2233,3.21169
194.47,64.05704,327.834,318.3,8.293798933,5.016663227,2.876400000000001,1,12.13273413692322,1,14.219595082555069,79.53150000000004,20718.69249,-0.66687,-9.0589,3.7911,8.3658,-77.2801,7.0,4.0,0.0,0.0,2.0,0.0,2234,0.58779
145.928,24.81112,255.838,208.2566,3.812893364,5.2849611,2.5951000000000017,1,25.980208536304467,1,6.606881964512918,57.84430000000004,10287.49239,-0.51402,1.3399,2.2264,5.9193,-50.4,2.0,4.0,0.0,0.0,2.0,0.0,2235,4.97727
137.974,44.09936,239.634,179.22,3.144619425,6.627488696,2.02164,1,6.06636706846161,1,7.04767198267719,50.99970000000002,7770.30736,-0.51245,-1.0039,2.2319,5.3017,-46.1384,3.0,3.0,0.0,0.0,2.0,0.0,2236,6.36303
219.034,82.71768,364.211,412.4,12.30939504,5.420031415,5.722900000000003,2,29.268246848926644,2,5.316788604006331,97.9742,28604.80024,-0.55463,-7.6045,4.0354,8.2206,-87.5008,8.0,7.0,2.0,2.0,4.0,2.0,2237,-0.71335
176.11,15.10424,267.913,265.9536,3.360761936,4.743271652,5.4534,2,46.40375956093006,2,0.0,63.98800000000002,11203.20171,-0.06809,-2.1711,0.8029,2.9151,-21.4636,6.0,4.0,4.0,4.0,2.0,4.0,2238,-4.81515
128.936,79.37048,215.491,164.16,13.96716027,5.052857655,0.2655799999999999,0,0.0,0,7.109797541277533,42.95000000000002,5411.93599,-0.37282,-6.6394,2.5414,4.9215,-49.5241,3.0,2.0,0.0,0.0,1.0,1.0,2239,7.90101
225.925,36.90288,348.601,406.91,2.85804404,5.643503677,6.609000000000001,2,69.60563934139509,2,0.0,89.0796,23411.29564,-0.37499,0.9514,2.4996,3.4404,-58.3028,10.0,2.0,6.0,6.0,0.0,4.0,2240,4.94164
163.897,84.9352,287.879,269.254,3.931281422,7.095136899,-1.992099999999997,0,0.0,0,19.820645893538757,62.17200000000003,11929.85721,-0.69707,-3.9724,5.1528,10.294,-105.6437,2.0,0.0,0.0,0.0,0.0,0.0,2241,9.90846
149.86,38.4928,250.865,198.23,5.414182856,5.123260349,3.5061000000000018,2,36.39820241076966,2,5.008912523954532,60.818000000000026,10145.35623,-0.17884,-9.5351,1.6607,5.7879,-34.8405,2.0,10.0,0.0,0.0,4.0,0.0,2242,3.55535
149.174,25.39688,263.854,222.2834,3.615457563,5.274999551,3.129300000000002,1,38.31893620539187,1,6.606881964512918,62.53130000000005,11896.24736,-0.53958,2.446,2.2591,6.335,-51.351,2.0,4.0,0.0,0.0,2.0,0.0,2243,0.69315
132.007,26.52656,222.206,157.22,2.665629089,5.337426312,2.8516400000000006,1,18.19910120538483,1,0.0,51.21700000000003,7383.88437,-0.22593,-6.3603,0.8056,4.1538,-16.0088,4.0,5.0,0.0,0.0,4.0,0.0,2244,7.49554
122.551,96.232,214.858,216.1359,9.655020249,4.360033097,1.0321999999999998,1,12.13273413692322,1,5.0872950630771525,52.7004,8707.94768,-1.07008,-0.735,4.0487,2.9243,-79.5354,2.0,4.0,0.0,0.0,2.0,0.0,2245,7.23993
131.592,52.84392,224.088,177.2,7.59218739,5.706494258,1.3503,1,24.7876899273556,1,6.606881964512918,50.65190000000002,7675.40863,-0.5832,-3.2269,2.2593,4.512,-46.4209,2.0,4.0,0.0,0.0,2.0,0.0,2246,6.95655
120.863,48.24152,206.872,150.18,3.940503245,5.378278243,1.9849,1,6.923737199690624,1,0.0,42.728300000000026,5425.38129,-0.36146,-1.6831,1.7411,4.7346,-39.7513,2.0,4.0,0.0,0.0,4.0,0.0,2247,5.84354
112.453,46.77712,183.824,142.1752,3.292056766,5.574568765,0.3670199999999999,0,0.0,0,0.0,36.8467,3908.32243,-0.43994,-0.67,2.2053,2.6269,-42.3244,3.0,1.0,0.0,0.0,0.0,0.0,2248,6.23246
