molindx,Temperature,logS,rdf_eeq,rdf_alp,sdc,sdx,sa,dga,dgp,dgtot
2770,293.15,9.21019,-0.76353,9375.03665,4.4205,2.2751,3.1101,-1.6954,-61.425,-64.5472
2771,293.15,5.19296,-0.32674,5376.83755,3.2625,0.9047,1.7032,-5.6724,-35.7418,-41.4142
2772,293.15,11.51293,-0.81058,25938.89503,10.6961,0.7235,5.1867,-8.8384,-105.2062,-97.4116
2773,298.15,-9.90349,-0.5341,41115.39579,11.1218,0.0,2.9459,-3.8523,-71.5854,-61.6781
2774,293.15,7.00307,-0.60786,9520.59655,6.641,0.8712,3.0827,-3.3126,-61.7211,-58.4997
2775,298.15,-1.20397,-0.40651,14162.44619,4.4302,0.5647,2.0124,-0.6998,-37.5716,-34.0801
2776,298.15,6.90274,-1.34479,12318.0916,5.3693,5.1872,6.4223,-3.7709,-130.9945,-125.8159
2777,293.15,6.75693,-0.47485,8727.57874,5.6246,0.9676,2.4577,0.6539,-55.7764,-51.2052
2778,296.15,8.35968,-0.63272,8549.38804,6.8125,0.624,3.4133,-2.8541,-71.7607,-56.8878
2779,298.15,5.18525,-0.14299,4654.1517,3.7681,0.0,1.1009,-0.4274,-26.4542,-26.8817
2780,298.15,4.98911,-0.35389,7585.00248,4.3127,0.6165,1.9112,-0.4841,-40.5546,-41.0387
2781,298.15,-0.09431,-0.17994,9067.04106,5.1882,0.0,1.2455,-11.6951,-31.5036,-36.0709
2782,290.15,6.59304,-0.65365,7351.7555,4.7261,1.2339,2.7029,2.0389,-47.0589,-38.575
2783,288.15,9.4727,-1.02815,13683.93685,7.7205,3.3437,5.5424,-3.1939,-121.7791,-113.4872
2784,298.15,2.45959,-0.08646,6531.17843,3.3592,0.0,0.3062,-6.778,-10.2262,-17.0043
2785,293.15,-0.70928,-0.55243,29615.02038,10.2894,0.0,3.7331,-2.7202,-83.5772,-79.8763
2786,293.15,10.20359,-0.20803,3127.48525,2.5287,0.781,1.0949,-1.7105,-26.1533,-27.8638
2787,296.15,6.45515,-0.76565,12137.38978,5.6339,1.1145,2.7729,5.3704,-48.8215,-36.4061
2788,298.15,1.38628,-0.58839,22119.24357,9.1497,0.0,3.8031,-9.5525,-84.1577,-70.1074
2789,293.15,10.46306,-0.9436,17651.48508,10.5248,0.0,5.4681,-2.4489,-104.629,-59.7852
2790,298.15,-4.34281,-0.80467,18509.39389,8.9056,2.1792,4.7586,4.791,-104.9563,-80.0553
2791,298.15,-2.81333,-0.72888,41700.20765,9.0793,0.8218,2.8196,2.8076,-57.2848,-54.4771
2792,298.15,1.57125,-0.18181,10696.74616,4.9897,0.0,1.0675,-7.2126,-27.4836,-34.6962
2793,293.15,5.99157,-0.51008,12138.93811,7.171,1.6007,3.9502,-1.2621,-86.2349,-78.4444
2794,293.15,8.6125,-0.73724,5880.50946,5.565,0.9782,3.8694,-6.99,-72.889,-58.6209
2795,293.15,3.09104,-0.32387,7248.48883,4.566,0.8426,1.7188,-9.1971,-40.0053,-49.2025
2796,293.15,9.72132,-0.53059,6882.9454,5.4926,0.0,3.2928,-6.7332,-56.8373,-41.2703
2797,293.15,5.54126,-0.64283,24407.55943,8.4153,0.5783,3.6827,-3.8469,-73.1692,-71.2637
2798,293.15,9.09381,-0.48414,7376.79669,5.3098,0.6033,2.1481,-2.1337,-45.1117,-47.2454
2799,293.15,2.96527,-0.26645,9475.24908,2.8659,1.046,1.7324,-5.1073,-37.6528,-42.7601
2800,293.15,5.40448,-0.60604,15396.07558,6.5556,1.8706,3.5484,-0.8125,-86.1585,-73.0188
2801,298.15,7.59108,-0.36195,7271.1086,6.4386,0.0,2.2669,-0.9818,-50.7055,-42.4162
2802,298.15,7.35229,-1.1156,18605.99148,7.5646,2.2049,4.9501,2.4588,-90.9861,-63.5154
2803,296.15,4.67462,-0.72263,13543.77725,8.1661,0.6018,3.6481,0.4764,-77.3559,-55.2983
2804,293.15,-4.90898,-0.28975,26144.46883,7.5814,0.0,1.1347,-12.4175,-29.6865,-42.104
2805,298.15,3.51744,-0.53389,13996.54336,6.0058,0.8483,3.741,-3.2184,-77.4334,-62.6442
2806,298.15,2.65322,-0.33171,11750.23849,5.1631,0.0,1.366,-13.0652,-29.0652,-33.2385
2807,298.15,6.43214,-0.36209,5314.29867,3.6226,0.8852,1.9291,-9.1312,-43.4813,-47.5065
2808,294.15,2.23147,-0.09558,7180.14434,3.5366,0.0,0.4123,-6.5174,-12.8739,-19.3913
2809,293.15,5.54126,-0.22472,8875.9559,3.6941,0.0,0.0,3.2867,-2.2583,1.0284
2810,298.15,6.44572,-0.42088,7277.93381,5.1578,0.9941,2.3992,-0.467,-54.2825,-50.5392
2811,298.15,5.41162,-0.61773,16504.15687,5.2491,1.6953,2.6793,-14.8081,-49.0744,-55.7954
2812,298.15,1.19279,-0.17768,9896.34586,4.7686,0.0,0.978,-7.474,-25.1898,-32.6639
2813,298.15,7.09008,-0.40436,6715.91409,4.4062,1.0699,1.6016,-0.5641,-36.969,-37.5332
2814,293.15,-0.10536,-0.98263,17825.16822,9.1817,3.3998,4.9672,6.2297,-112.2284,-97.7778
2815,298.15,5.46806,-0.13948,4152.98477,3.6599,0.0,1.0461,-0.6867,-25.0451,-25.7318
2816,298.15,5.18206,-0.35624,6475.63184,4.3241,0.6224,1.9184,-0.8841,-40.7439,-41.628
2817,293.15,6.68461,-0.45622,7273.03049,5.3004,0.9634,2.2142,-1.0062,-49.6746,-46.3145
2818,293.15,5.15951,-0.60645,24759.09106,9.9672,0.0,3.3694,-10.9775,-72.6058,-66.5424
2819,296.15,-4.82831,-0.43463,19093.78142,8.3551,0.0,3.0991,-12.7831,-60.1149,-52.3591
2820,288.15,10.3736,-0.94856,11112.80166,8.9023,1.0248,5.2955,-5.6583,-104.5662,-76.5922
2821,293.15,7.99294,-0.58249,15701.80885,7.2509,0.4587,2.6491,1.7685,-55.5377,-43.1747
2822,293.15,1.93152,-0.76096,23136.73513,8.1368,0.6305,3.8547,-8.4,-73.8684,-67.6837
2823,295.15,8.06896,-0.50067,14379.87864,6.9962,0.9527,2.2885,-7.6634,-53.3474,-61.0109
2824,293.15,-9.02806,-0.16427,17760.03048,2.1566,0.0,1.3614,-6.2882,-30.9868,-34.1408
2825,298.15,2.28246,-0.5379,26743.9931,9.1599,0.0,4.0032,-5.1433,-84.6786,-65.276
2826,293.15,2.97041,-0.32322,12303.32676,4.644,1.0118,1.9165,-6.2718,-45.7694,-52.0412
2827,297.15,8.34398,-0.39426,5870.67866,4.7559,0.5432,1.7263,-1.5658,-35.8526,-37.4184
2828,298.15,11.32418,-0.21574,2290.97496,2.5092,0.7265,0.872,-3.2453,-20.7424,-23.9877
2829,293.15,2.77259,-0.88326,22838.16869,8.9197,0.6512,4.7265,-2.1746,-92.0729,-59.9425
2830,298.15,11.25156,-0.86952,15971.92822,10.3351,0.0,4.9363,-2.1064,-96.3845,-60.0646
2831,293.15,5.99146,-0.49242,20958.71369,9.489,0.0,2.7832,5.9369,-61.1969,-38.6988
2832,293.15,7.1624,-0.7881,7070.34147,3.8139,2.9841,3.4534,-8.191,-71.2141,-79.4051
2833,293.15,3.40123,-0.44841,15719.72194,8.3292,0.0,2.7761,4.0469,-59.0306,-39.0027
2834,298.15,1.88783,-0.14635,10786.90037,4.7785,0.0,0.0,-9.0694,-4.1378,-13.2072
2835,293.15,1.37372,-0.46361,16738.93995,6.2468,0.0,1.6346,-1.5301,-30.3067,-25.1578
2836,293.15,4.78757,-0.59486,20337.05801,7.9195,0.5457,2.4496,-5.3448,-49.5749,-47.0648
2837,291.15,9.39259,-0.74866,8873.52168,8.4029,0.0,4.5587,-6.4428,-88.7488,-59.7171
2838,298.15,7.77816,-0.55618,7936.69179,6.2437,0.624,2.9681,-2.5454,-62.3115,-57.3534
2839,298.15,3.96081,-0.14429,5791.3479,3.7401,0.0,0.0,-3.6472,-3.0424,-6.6896
2840,293.15,6.71659,-0.17427,3604.26426,2.6084,0.7345,1.3053,-8.2156,-24.0911,-32.3068
2841,293.15,6.95655,-0.34326,5270.4541,3.4,0.8752,1.5028,-8.6953,-31.4219,-40.1172
2842,293.15,5.81711,-0.30761,6054.94107,3.6378,1.04,1.9116,-7.752,-37.8934,-42.3674
2843,295.15,2.14082,-0.50326,13762.56639,6.3567,0.5133,2.093,4.3022,-44.9406,-40.6384
2844,298.15,4.70125,-0.44592,8650.11978,6.0115,0.9512,2.5509,0.758,-58.2545,-57.4964
2845,297.15,2.89037,-0.64789,7818.6965,5.8519,1.8884,3.2027,-1.4385,-70.4115,-62.7168
2846,298.15,6.72743,-0.07691,3278.63498,2.2166,0.3618,0.3674,-1.2413,-9.8427,-11.0841
2847,293.15,5.99146,-0.44304,6057.9581,3.9923,1.0226,2.2223,-7.7392,-43.1577,-45.6399
2848,288.15,8.74036,-0.31158,5776.27781,0.9157,2.1509,1.72,1.0191,-38.8048,-37.6503
2849,293.15,-12.42922,-0.15585,20031.76321,1.8064,0.0,1.4177,-4.7552,-31.9708,-34.1266
2850,298.15,6.73701,-1.0031,18831.39594,6.3439,2.682,3.7625,4.7883,-75.9816,-65.0241
2851,293.15,9.14953,-0.38118,6048.66556,4.511,0.0,2.305,1.306,-40.8714,-26.1381
2852,298.15,0.09531,-0.73576,14395.13518,7.9867,2.2157,4.6194,2.5611,-101.299,-79.9932
2853,298.15,-3.19175,-0.13147,16477.072,4.9024,0.0,0.0,-19.1244,-4.4514,-23.5757
2854,293.15,-2.25379,-0.79448,38498.48896,13.0582,0.0,5.6662,-16.5854,-120.1626,-105.4074
2855,298.15,8.74989,-0.43818,3663.93384,3.1149,2.0566,2.2639,-4.1401,-50.9199,-55.0599
2856,298.15,9.21034,-0.4669,7613.08021,4.9648,1.6736,2.6246,3.6042,-59.8627,-56.2586
2857,298.15,7.78322,-0.20118,5284.06695,4.6254,0.0,1.3668,-3.3807,-31.6316,-29.2692
2858,298.15,7.24423,-0.86111,12496.99046,5.6006,2.4754,3.3413,4.8765,-70.7851,-59.2307
2859,293.15,7.44425,-0.14396,3180.8247,3.4229,0.0,0.77,-2.2247,-18.3707,-20.5954
2860,298.15,8.52366,-1.54014,21311.38588,5.4103,5.9411,6.1253,-10.865,-111.8779,-122.7429
2861,293.15,8.73343,-0.73894,11589.53102,6.4914,1.5124,3.6228,-2.4371,-76.1204,-69.018
2862,294.15,2.99573,-0.77604,20923.88409,8.9781,0.6132,4.0872,-9.1927,-87.5987,-84.8413
2863,298.15,5.64897,-0.30929,7950.75524,6.1924,0.0,1.5192,-2.0494,-35.6781,-28.6452
2864,293.15,3.17805,-0.89253,22647.0435,9.268,1.9053,4.7717,-9.1489,-99.0216,-99.0121
2865,303.15,8.63058,-0.76815,11917.99469,8.3633,0.0,4.2175,-2.6575,-80.2919,-42.2901
2866,298.15,5.92424,-0.57819,8576.09776,6.2379,0.8171,3.3364,-2.7785,-70.6813,-66.2847
2867,298.15,2.85647,-0.08884,6536.91796,3.366,0.0,0.3111,-6.7767,-10.3473,-17.124
2868,298.15,4.00733,-0.56851,11365.67532,5.0083,1.7945,2.406,-9.7892,-52.038,-61.8271
2869,298.15,1.09341,-0.20422,12123.78057,4.8808,0.0,0.9904,-11.1295,-21.5718,-30.231
2870,296.15,3.12633,-0.50836,13780.30276,6.342,0.5455,2.1043,4.432,-45.2447,-40.8126
2871,298.15,6.68461,-0.8871,14364.35821,6.0337,2.4011,3.3954,5.9852,-72.0201,-59.2784
2872,293.15,8.74034,-0.43517,2293.06456,2.4077,1.6993,2.2396,-3.6402,-46.1523,-49.7925
2873,293.15,-4.50081,-0.48411,32635.49309,9.7855,0.0,2.7447,-4.9034,-65.3453,-59.3765
2874,293.15,4.09933,-0.50766,19799.47858,8.5815,0.5127,3.0631,0.1823,-69.6328,-57.0139
2875,297.15,5.99135,-0.31185,14119.66352,5.6368,0.5602,1.0151,-4.238,-21.4734,-25.7114
2876,303.15,10.50928,-0.70552,8648.84564,7.6409,0.0,4.084,-4.8847,-77.1864,-43.9924
2877,298.15,2.89037,-0.18194,8345.45745,4.603,0.0,0.7015,-9.0099,-18.5027,-27.5126
2878,293.15,4.33624,-0.44329,15914.41263,7.2688,0.0,2.1941,-7.7058,-44.6993,-33.4265
2879,298.15,8.76249,-0.36209,4687.99793,4.147,0.5777,1.6564,-2.6792,-34.1875,-36.8667
2880,298.15,4.89035,-0.29861,6604.05245,4.8554,0.0,1.8868,-8.1069,-42.3389,-44.8835
2881,298.15,6.39693,-0.41819,5956.23434,5.0627,1.0131,2.1191,-2.0041,-47.7677,-45.6413
2882,293.15,7.39018,-1.12291,24394.28295,8.744,3.7549,6.1714,-9.8532,-127.5937,-137.4468
2883,293.15,8.16052,-0.24869,2948.49963,3.2249,0.933,1.8266,-3.8625,-38.9667,-39.4854
2884,298.15,1.54756,-0.90914,19906.01581,8.347,1.5531,4.2279,-8.8519,-88.0382,-81.4049
2885,298.15,6.34388,-0.17287,4172.10821,3.7496,0.0,0.785,-1.1168,-18.8757,-19.9925
2886,293.15,6.37673,-0.31848,5277.83227,3.5878,0.8015,1.6057,-8.6929,-33.5301,-42.2229
2887,293.15,4.07584,-0.42547,6130.92603,2.0138,1.9607,2.2177,3.5737,-48.126,-36.8647
2888,298.15,4.70048,-0.34137,8931.50452,4.6721,0.948,1.4947,-9.3405,-35.6217,-44.9622
2889,293.15,-1.18744,-0.55599,28077.69686,7.1568,0.6176,0.9384,10.6752,-24.8155,-14.1403
2890,293.15,6.1203,-0.30415,5278.13561,3.5765,0.7931,1.5808,-8.6952,-33.0796,-41.7748
2891,298.15,0.21485,-0.15597,17359.10909,5.7489,0.0,0.0,-14.487,-5.22,-19.707
2892,295.15,-4.34281,-0.67577,24241.60946,10.227,0.9351,4.3128,-8.2334,-91.1067,-84.6214
2893,298.15,8.85367,-1.22185,34100.31905,6.8668,5.5439,5.625,-18.3903,-126.1197,-144.51
2894,298.15,-2.39674,-0.64578,48688.49655,12.0529,0.0,3.8641,-15.3797,-86.4144,-90.8456
2895,294.15,5.18326,-0.47861,7624.26943,4.1022,0.8046,2.2822,1.4807,-44.1367,-45.2168
2896,298.15,0.58213,-0.72763,24121.90082,9.6002,0.0,4.1839,-17.1468,-89.384,-86.3237
2897,298.15,5.99117,-0.93212,16404.27001,6.3328,2.3091,3.4451,7.1188,-72.8908,-58.6326
2898,293.15,5.43808,-0.39723,10087.85324,6.886,0.0,2.0535,-1.2453,-46.819,-36.4213
2899,298.15,-6.2659,-0.32547,20803.00425,6.5331,0.0,2.7064,-5.5631,-53.6018,-33.877
2900,293.15,5.42048,-0.46561,8857.43599,4.7401,0.8051,2.183,-5.5234,-42.7491,-43.2739
2901,288.15,6.08677,-0.7875,12461.26125,5.2105,1.7061,3.65,-13.1664,-64.4008,-56.827
2902,293.15,6.66313,-0.33057,7906.77527,4.0958,0.6665,1.8466,-6.1749,-38.7691,-44.9439
2903,293.15,-12.33391,-0.15479,20035.18036,1.8091,0.0,1.4143,-4.7555,-31.8959,-34.0445
2904,293.15,11.14331,-0.84148,20541.47245,9.2696,0.7244,4.9727,-2.0463,-106.5698,-90.1102
2905,296.15,3.4376,-0.59084,10182.12187,4.1955,1.5482,2.9554,-9.2382,-55.6839,-65.0967
2906,293.15,8.29411,-0.29639,3928.14652,2.2572,0.9584,1.5697,-1.1051,-32.3876,-33.4927
2907,298.15,2.77882,-0.09538,7212.01298,3.3804,0.0,0.0,-13.3329,-3.0694,-16.4023
2908,303.15,9.53242,-0.73857,10208.03634,8.0688,0.0,4.1849,-3.77,-79.4737,-43.3045
2909,288.15,8.69943,-0.68055,6663.59487,3.8098,2.3956,3.474,-8.8562,-76.1076,-78.2993
2910,293.15,3.25424,-0.45235,15207.99027,7.2086,0.0,2.075,-7.6686,-45.6273,-33.4966
2911,293.15,8.00637,-0.5214,6471.22592,5.0276,2.0962,2.9872,-1.0709,-66.4297,-67.5006
2912,293.15,11.0021,-0.58958,8819.44708,4.6898,1.1943,2.6383,-0.4282,-58.5848,-52.7109
2913,293.15,11.62625,-0.40272,2276.85695,2.3501,1.2573,1.8522,-3.1545,-32.819,-35.9735
2914,298.15,9.56801,-0.27816,6548.84141,4.8148,0.0,1.463,-7.7061,-30.8931,-31.9652
2915,298.15,-1.15518,-0.07906,7957.75742,2.7921,0.0,0.1792,-5.2465,-6.7349,-11.9814
2916,298.15,4.43082,-0.43329,7132.26874,5.2342,0.9866,2.2306,-3.4881,-50.6194,-54.1074
2917,298.15,-0.51083,-0.19061,12689.40536,4.8664,0.0,0.0,-5.4774,-3.9213,-9.3987
2918,298.15,5.79909,-0.73576,5888.44624,5.1665,1.1218,3.8167,-6.9873,-71.7175,-60.45
2919,298.15,11.74404,-0.38194,5099.08943,3.5253,1.6622,2.0399,0.592,-46.8186,-46.2265
2920,298.15,9.30565,-0.37182,4752.47182,4.4901,1.0224,2.2448,-3.1167,-50.233,-53.3497
2921,298.15,1.24703,-0.17751,6057.04174,3.2448,0.0,0.0,1.0703,-1.9443,-0.874
2922,293.15,5.27811,-0.41901,10259.32031,7.4114,0.0,2.2452,1.3606,-51.073,-36.6448
2923,293.15,3.28091,-1.093,22426.75456,7.2363,2.9184,5.2567,-0.5806,-103.8079,-71.5655
2924,303.15,8.2122,-0.76247,11894.20323,8.4089,0.0,4.1904,-2.6571,-79.7076,-42.3012
2925,293.15,4.51086,-0.55385,12888.73543,8.7975,0.0,3.4718,-2.3252,-76.7818,-64.569
2926,293.15,13.64116,-0.51793,14467.86192,7.8585,0.685,3.6439,0.9823,-73.2141,-63.5109
2927,293.15,13.28788,-0.52432,14488.26492,7.2963,0.6312,3.5746,0.98,-71.438,-62.458
2928,293.15,5.49717,-0.30905,4806.181,4.2692,1.0087,2.2504,-3.5369,-51.2917,-50.5946
2929,298.15,4.94164,-0.47754,7828.41414,3.5806,1.8728,2.0521,-9.5411,-46.8513,-56.3924
2930,298.15,3.78419,-0.46488,36228.40024,10.5644,0.0,1.8726,-3.6809,-38.7776,-42.4585
2931,292.15,7.43833,-0.24319,4626.72284,3.2566,0.7705,1.2549,-0.4541,-29.9601,-30.4143
2932,298.15,3.2921,-0.69217,33124.78698,10.0011,0.541,3.4079,1.6644,-71.1956,-59.0728
2933,298.15,3.21888,-0.5015,6724.23069,3.5655,1.4523,2.3532,-9.2228,-47.7187,-53.4447
2934,298.15,5.18739,-0.528,7745.73327,5.5714,0.6967,2.3102,-0.7551,-48.7699,-40.0032
2935,298.15,3.52636,-0.56429,24369.04838,9.1102,0.0,2.7507,-9.3098,-58.8785,-48.2089
2936,293.15,2.99573,-0.66837,25264.95165,10.6989,0.0,4.4274,0.8364,-94.6903,-64.6091
2937,288.15,8.57548,-0.33118,8820.15698,5.9782,0.0,2.0677,-5.5308,-41.4295,-34.0583
2938,298.15,6.2634,-0.37086,8553.02792,6.7968,0.0,2.1173,-2.236,-48.4213,-39.2481
2939,298.15,5.89242,-0.34723,10541.23581,5.6194,0.6793,1.6571,-6.9701,-39.2964,-46.2665
2940,298.15,-2.34237,-0.56073,12093.45045,4.2855,2.2126,2.8738,-15.104,-64.5773,-79.6813
2941,293.15,5.52133,-1.04775,20702.96535,8.8177,1.6479,5.0859,-1.1945,-92.6261,-36.2652
2942,298.15,-1.20397,-0.54251,29939.37874,9.9557,0.0,2.3086,-4.4963,-54.2944,-48.5981
2943,298.15,1.52203,-0.21158,12049.24696,5.3213,0.0,0.8991,-14.2563,-23.1895,-37.4458
2944,293.15,4.6059,-0.57966,8710.86847,4.752,1.7703,2.2561,0.0887,-50.6496,-50.5609
2945,298.15,0.64299,-0.52203,26114.41041,7.6196,0.6139,1.9059,5.8394,-41.1659,-35.3264
2946,293.15,1.93152,-0.80824,39680.99386,12.5909,0.5567,3.9475,3.7521,-85.9418,-76.9518
2947,293.15,0.40346,-0.37674,20030.82809,8.2617,0.0,2.5114,-5.1504,-57.4667,-61.2379
2948,301.15,3.44999,-0.61376,21019.72447,8.7663,0.0,3.9929,-0.5838,-75.9015,-58.2257
2949,298.15,3.86073,-1.01995,47360.72434,16.1724,0.0,6.0372,-2.5135,-134.9041,-95.7668
2950,298.15,3.40128,-0.58147,26874.78992,10.4639,0.0,3.978,-5.3167,-87.3629,-74.2323
2951,298.15,-0.8439,-0.18901,11097.85566,5.4208,0.0,1.5754,-7.6358,-32.4007,-35.8612
2952,293.15,2.26488,-0.09434,7476.24544,2.9513,0.0,0.3991,-5.2288,-11.2424,-16.1417
2953,298.15,9.98045,-0.67338,7207.71855,7.1896,0.0,3.9712,-5.9954,-74.9232,-44.9479
2954,297.15,0.62058,-0.45508,22149.18009,7.9782,0.0,1.6078,9.6506,-38.3882,-18.3858
2955,290.15,6.63195,-0.50946,10417.10412,7.272,0.0,2.8618,-4.8508,-61.3846,-55.3574
2956,288.15,7.77486,-0.77436,7058.38022,4.4755,2.3906,3.2614,-3.4167,-64.5535,-67.9702
2957,298.15,13.81547,-0.10006,2002.66402,3.2042,0.0,0.6878,-3.3204,-19.0287,-22.349
2958,295.65,3.18428,-0.43257,23446.04824,7.5787,0.0,2.8799,-15.0439,-58.5313,-65.4553
2959,298.15,1.72277,-0.19086,8554.40954,4.2351,0.0,0.0,-1.6623,-2.9469,-4.6092
2960,298.15,5.52146,-0.58992,5286.76562,2.5614,2.0586,2.51,-9.0841,-49.8216,-55.9492
2961,293.15,0.69315,-0.53142,23300.93828,10.2428,0.0,3.4328,-6.5086,-74.565,-62.1611
2962,293.15,7.6009,-0.37792,3667.45181,3.6791,1.0344,2.0316,-4.1152,-45.7609,-49.8761
2963,303.15,12.35017,-0.73308,10211.95966,8.1501,0.0,4.1861,-3.7691,-79.3259,-43.0194
2964,293.15,5.80814,-0.97415,5285.26684,1.5745,3.8623,4.0339,-8.8673,-68.9803,-66.1205
2965,298.15,9.48538,-0.50374,5127.91339,4.2631,1.3878,2.4384,-3.0166,-51.0582,-54.0748
2966,291.15,10.51868,-0.29684,2246.03903,2.285,0.9987,2.0977,-2.8715,-40.9884,-37.9834
2967,298.15,1.39872,-0.13895,9289.88556,4.2814,0.0,0.0,-7.7032,-3.5783,-11.2815
2968,293.15,-1.20382,-0.55685,16187.49325,8.9581,0.8466,3.292,2.3947,-74.2944,-56.371
2969,293.15,-3.05761,-0.73659,24587.17155,8.5319,0.7221,4.2325,-11.2582,-94.1641,-89.0241
2970,298.15,4.21374,-0.28956,8712.15215,5.3107,0.0,1.4145,-8.1789,-33.1025,-33.4169
2971,298.15,4.86753,-0.07091,4876.77705,2.6478,0.0,0.1971,-7.7632,-6.4286,-14.1917
2972,298.15,10.00785,-0.24525,3153.03104,2.8368,0.7086,0.8924,-2.2483,-21.0859,-23.3343
2973,293.15,0.53063,-0.60624,52893.56559,11.2782,0.7975,2.3726,-26.4453,-58.8594,-85.3047
2974,303.15,10.59079,-0.7095,8648.00866,7.7013,0.0,4.1244,-4.8798,-78.0628,-43.9236
2975,298.15,8.29642,-0.23927,4126.50942,3.1067,0.7382,1.1695,-0.7138,-27.8141,-28.5279
2976,298.15,1.90595,-0.18005,8962.61217,3.9745,0.0,0.9635,-10.7455,-20.2579,-28.6986
2977,293.15,-6.90776,-0.90442,45805.1647,10.6202,2.3866,5.195,-13.8228,-111.5013,-119.7823
2978,298.15,12.20607,-0.7789,5751.55125,4.62,2.5287,3.9365,0.7187,-75.4921,-68.0426
2979,293.15,9.62245,-0.35248,5767.66738,4.8833,0.6321,1.7671,1.0434,-40.3905,-39.3471
2980,298.15,7.94449,-0.37692,5932.0446,5.0326,0.8549,2.2423,-2.0091,-50.3178,-52.327
2981,292.15,5.66987,-0.91905,11139.97471,10.0982,0.0,5.3079,-5.8833,-104.6423,-63.3082
2982,293.15,1.34547,-0.36798,9608.52198,4.7524,0.8833,2.0703,-1.9157,-45.1104,-47.0261
2983,293.15,8.29415,-0.38808,7877.74436,4.7767,0.5908,1.9642,0.1125,-41.63,-41.5175
2984,293.15,5.54518,-0.51507,10764.12558,5.1141,1.9069,2.4296,-9.9106,-55.9824,-65.893
2985,303.15,5.97939,-1.16913,18043.02702,9.1416,1.8132,6.1083,-3.2106,-117.6455,-88.6378
2986,293.15,11.11245,-0.37727,3530.63182,3.2794,1.5465,1.7613,-1.2094,-40.0624,-41.2719
2987,298.15,5.28629,-0.37757,7363.16811,3.5311,1.7109,1.6912,-2.5058,-39.2905,-41.7963
2988,293.15,4.38203,-0.49827,20363.6558,7.6486,0.0,2.1705,-5.4855,-44.3863,-31.3007
2989,298.15,-13.51541,-0.41956,57887.28812,10.0598,0.0,1.6925,-41.4384,-43.6916,-85.1301
2990,293.15,6.90741,-0.30612,5277.44435,3.6323,0.8001,1.6205,-8.6928,-33.883,-42.5757
2991,293.15,7.09008,-1.15351,5011.77529,3.2226,3.3118,4.3951,-1.6438,-74.7131,-55.3748
2992,302.15,5.94017,-0.5305,11197.49428,6.0302,0.9944,3.4542,-4.5932,-67.3328,-61.2274
2993,283.15,6.39688,-0.67912,14030.92917,6.534,1.7704,3.4078,1.9224,-73.7257,-71.8033
2994,293.15,4.60517,-0.44656,9875.81829,5.4731,0.6121,2.2359,-8.402,-47.4111,-55.8132
2995,293.15,6.00389,-0.28953,12253.07694,5.2794,0.6228,1.0412,-5.3432,-21.7733,-27.1165
2996,310.15,6.62007,-0.3928,6577.15344,4.1745,0.8337,2.02,-8.1326,-45.2746,-47.8426
2997,290.15,7.31322,-0.54334,3641.61545,3.2099,1.8531,2.7509,-4.0798,-54.9029,-58.9827
2998,293.15,6.01616,-1.22781,22628.86919,10.4484,1.808,6.4774,-0.9905,-125.5153,-89.9341
2999,298.15,2.74084,-0.20551,7408.14442,3.5552,0.0,0.0,2.0647,-1.9818,0.0829
3000,290.15,7.6009,-0.83179,6928.18724,3.9302,3.4807,3.3762,-0.7151,-70.6386,-71.3537
3001,293.15,4.09434,-0.73726,12428.79078,5.2792,1.4324,3.5967,-13.1952,-63.822,-68.1101
3002,301.15,8.15479,-0.77574,13680.13882,8.3109,1.561,3.9587,0.5654,-84.9026,-74.9231
3003,298.15,7.09838,-0.39134,5878.89696,4.4948,0.5643,1.6952,-1.6823,-34.8194,-36.5016
3004,293.15,8.57546,-0.53781,10716.20198,6.5675,0.9759,2.7814,-1.5972,-62.6,-55.2544
3005,293.15,12.02393,-0.85577,10891.91812,8.6395,0.7502,4.956,-2.7346,-96.5928,-61.6169
3006,303.15,6.68461,-0.74691,13833.87318,5.7985,1.704,2.8011,-8.4108,-61.1417,-62.7252
3007,293.15,6.92461,-0.45298,11067.94316,8.4289,0.0,3.0158,2.2845,-67.1819,-55.6955
3008,293.15,5.29767,-0.76963,10989.39538,5.5674,1.2487,3.1471,3.8796,-58.6219,-48.1476
3009,298.15,9.16534,-0.66748,4081.21781,2.2511,3.5909,2.8728,-4.4552,-63.9611,-68.4163
3010,294.15,3.66364,-0.6339,13119.11129,5.2897,1.3693,3.1058,-8.1928,-60.7983,-67.4399
3011,298.15,5.00309,-0.28161,11608.03434,4.8631,0.7439,1.1845,-6.3922,-29.9629,-36.3551
3012,298.15,6.55108,-0.57828,6424.72595,1.6753,2.8525,2.5598,-0.9191,-52.5455,-53.4646
3013,298.15,-2.40795,-0.16855,22090.58808,6.1039,0.0,0.1084,-12.8686,-7.2909,-20.1595
3014,293.15,10.4631,-0.40599,7618.16935,6.0617,0.8178,2.4503,3.1695,-55.2771,-47.169
3015,298.15,5.56069,-0.72377,8597.88336,5.9008,1.9866,4.1439,-3.1017,-83.1412,-65.3356
3016,298.15,7.6353,-0.32689,6544.67057,3.6923,0.6603,0.9199,1.0976,-21.9743,-20.8767
3017,318.15,10.12658,-0.70115,12098.25689,4.7734,2.1956,3.9007,-10.8991,-81.5282,-81.1213
3018,298.15,1.38622,-0.7594,36789.76121,11.9975,0.0,4.9499,-9.8541,-105.2663,-86.429
