molindx,MolarMass,SolvationEnergy,DipoleMoment,MolecularVolume,MolecularSurfaceArea,QXX,QYY,QZZ,HOMO,LUMO,gap,Temperature,logS
182,137.14,31.46368,0.533608037,108.212,181.97,26.69927836,-21.11091319,-5.588365169,-7.664395578,-1.525378837,6.13901674,293.15,10.77059
183,230.91,23.93248,5.67520268,146.549,223.321,15.64540641,-9.311763237,-6.333643171,-7.660822721,-1.593997553,6.066825168,298.15,4.27667
184,404.5886,39.58064,5.09678788,265.233,481.912,-24.45723629,23.31221589,1.145020403,-7.659260787,-1.621873183,6.037387604,296.15,1.90211
185,299.38,117.5704,12.70228754,166.214,284.879,-52.66529979,21.41362353,31.25167627,-7.658509752,-1.931399865,5.727109887,298.15,9.20029
186,151.17,30.91976,0.627617416,118.099,200.698,27.42748083,-21.51900255,-5.908478284,-7.658330157,-1.526206608,6.132123548,298.15,10.93311
187,247.5263,35.43848,7.635949486,157.329,244.54,27.5012826,-8.927646067,-18.57363653,-7.656795434,-1.377144464,6.27965097,298.15,4.76226
188,188.1117,55.10328,6.953223553,117.159,194.396,-10.7788771,7.28072222,3.498154875,-7.655584526,-1.707979849,5.947604678,293.15,11.10748
189,446.669,41.37976,5.292979937,300.839,544.85,-26.79985522,22.90230394,3.897551277,-7.652947742,-1.635352894,6.017594848,294.15,-8.67971
190,179.22,30.7524,0.576985953,133.932,232.591,27.38434057,-5.78083776,-21.60350281,-7.650240207,-1.52022391,6.130016298,298.15,7.86711
191,330.8257,64.34992,6.555652259,195.874,339.238,28.38778249,-19.7332993,-8.654483187,-7.650109593,-1.485246648,6.164862944,298.15,2.00279
192,337.36,103.9724,8.631305979,192.827,334.721,19.82229848,-16.66355952,-3.158738965,-7.646901369,-2.051068799,5.59583257,298.15,9.54681
193,295.34,17.86568,3.037403547,172.899,261.067,-11.48416721,-0.009581868,11.49374908,-7.64685783,-2.623028209,5.023829622,298.15,-0.82098
194,390.5618,44.26672,3.205206011,247.755,450.661,-25.94556408,21.8118332,4.13373088,-7.646357141,-1.58828207,6.05807507,298.15,-2.40807
195,176.1224,59.07808,8.047795959,116.995,200.613,7.905700929,3.641347081,-11.54704801,-7.645799307,-0.811148976,6.83465033,293.15,10.59663
196,181.1476,41.6308,6.364418351,116.627,199.468,25.21883197,-7.473701138,-17.74513084,-7.645004734,-2.546693701,5.098311033,293.15,7.07471
197,260.8914,21.84048,2.84528229,152.682,233.397,-15.27293143,12.01144757,3.261483861,-7.644416968,-2.747450703,4.896966265,293.15,1.98819
198,154.08,55.98192,0.415222465,98.412,164.65,-4.966348685,-5.417073876,10.38342256,-7.642291757,-2.22397711,5.418314648,293.15,8.55641
199,225.16,69.53808,6.804907348,139.732,238.944,31.18942897,-22.65204553,-8.537383439,-7.641026427,-2.755429085,4.885597342,298.15,6.90776
200,257.1592,67.02768,13.1568888,155.225,265.277,-22.79584097,19.78329146,3.012549507,-7.639859058,-2.898465809,4.741393249,288.15,4.60517
201,223.228,42.92784,7.586865309,157.557,273.314,-21.23866398,0.641486375,20.59717761,-7.639165168,-2.487857484,5.151307683,298.15,2.19724
202,474.7226,39.07856,5.1246471,315.386,575.021,-25.29296548,22.0392942,3.253671274,-7.634280721,-1.649898748,5.984381973,293.15,2.45959
203,240.2734,62.04872,7.893497117,150.263,258.219,28.07335826,-21.36524528,-6.708112989,-7.633175938,-1.064957051,6.568218887,298.15,7.18546
204,272.2598,65.93984,5.775883536,168.905,288.548,20.84511304,-17.25045058,-3.594662452,-7.632269799,-2.325049773,5.307220026,298.15,5.62978
205,441.9958,61.2956,6.588331871,238.521,378.695,-45.2642925,13.7652215,31.49907099,-7.631989521,-2.764642865,4.867346656,293.15,-2.68825
206,358.8793,61.2956,4.750938398,215.695,376.904,20.36134256,-1.933649008,-18.42769355,-7.63134189,-1.434679976,6.196661914,298.15,0.08047
207,387.3846,110.54128,16.0893678,217.593,366.092,42.65644536,-41.43397808,-1.222467281,-7.627673793,-2.248166956,5.379506838,298.15,7.71422
208,192.0012,23.17936,3.42461051,132.548,209.363,-11.63730349,6.816025382,4.821278107,-7.626269685,-2.735970213,4.890299472,293.15,3.91202
209,247.25,57.57184,2.752555001,152.386,264.678,40.36332764,-21.41649126,-18.94683638,-7.624675097,-2.294043743,5.330631354,295.15,8.0064
210,446.669,43.59728,0.708855033,285.14,519.065,-35.09141035,0.388303863,34.70310648,-7.62420434,-1.550727889,6.073476451,298.15,-8.42197
211,187.17,57.23712,3.918736801,128.361,213.649,-25.2459143,15.25534904,9.990565265,-7.623956716,-2.912332739,4.711623977,293.15,7.6009
212,248.6807,66.44192,7.024599162,154.758,259.09,-26.85830688,2.296100837,24.56220604,-7.619826026,-1.352931488,6.266894538,298.15,6.947
213,418.62,43.7228,2.942223594,275.652,502.513,-26.9771651,23.0964727,3.880692399,-7.618802877,-1.61174646,6.007056417,293.15,-1.60944
214,390.5618,39.5388,5.071819044,261.954,473.129,-27.45168351,23.5937601,3.857923409,-7.618489946,-1.566965748,6.051524198,298.15,-3.81679
215,184.105,75.312,7.468032879,118.84,200.048,-0.457462611,5.546841259,-5.089378648,-7.613942921,-2.36432181,5.249621111,298.15,9.56808
216,180.1598,38.95304,2.325583059,128.713,217.742,35.08750624,-25.83622462,-9.25128162,-7.602788968,-1.599750587,6.003038381,298.15,6.45981
217,276.7343,66.3164,7.126663906,175.271,297.163,-26.06249575,-1.389942555,27.45243831,-7.602122289,-1.34546087,6.256661419,298.15,6.98481
218,297.32,117.73776,11.13281673,167.969,292.397,-34.8172576,12.61508845,22.20216915,-7.598968488,-1.702093206,5.896875281,298.15,8.79482
219,322.317,51.58872,9.82188485,202.818,355.613,15.01831815,-6.069192025,-8.949126128,-7.598718143,-2.821963679,4.776754463,293.15,-4e-05
220,283.3318,114.47424,10.42604124,155.985,265.097,40.95479331,-32.59775913,-8.357034185,-7.597194304,-1.692502549,5.904691756,298.15,9.61628
221,236.0088,84.55864,8.377542983,116.978,185.923,24.6473843,-21.6491119,-2.998272402,-7.595455496,-1.820825524,5.774629971,298.15,8.13118
222,208.22,33.13728,0.011987424,154.394,251.962,41.0379706,-14.64417331,-26.39379729,-7.594576568,-2.907883675,4.686692893,298.15,0.3001
223,218.1684,59.24544,6.773002529,144.368,238.395,-49.45976998,39.14269482,10.31707517,-7.594173839,-3.042193703,4.551980136,298.15,5.00396
224,252.1428,69.20336,2.42908398,152.921,255.797,-28.34056583,-0.755916,29.09648183,-7.593376545,-3.032743184,4.560633361,296.15,5.05635
225,165.1482,42.4676,8.395768065,118.195,199.408,-9.157330363,5.267649849,3.889680513,-7.592334348,-2.533068681,5.059265667,303.15,6.76004
226,172.18,32.96992,1.379568177,125.934,210.895,29.24095003,-24.85647088,-4.384479152,-7.591683996,-3.074618807,4.517065189,303.15,5.07517
227,334.46,40.71032,5.044512153,232.816,416.367,-29.66744468,23.0151462,6.652298485,-7.588584617,-1.542912775,6.045671842,298.15,-2.99573
228,303.9134,51.33768,0.718645743,171.557,268.477,13.58168882,2.464644774,-16.0463336,-7.587509767,-1.863378984,5.724130783,293.15,8.1888
229,166.5695,36.10792,3.184362434,117.399,186.08,-8.542171387,6.067836628,2.474334759,-7.587259422,-2.792637954,4.794621469,293.15,10.00864
230,403.11,42.0492,5.587356123,225.296,372.886,-25.6627995,23.35330058,2.309498922,-7.587003635,-1.836655756,5.750347879,298.15,-2.52565
231,242.23,42.34208,2.197620667,158.669,266.985,53.59986184,-35.27521959,-18.32464225,-7.58670431,-1.637198371,5.949505938,293.15,-1.04982
232,194.19,45.85664,4.701487788,138.777,236.514,-25.88082031,7.066376122,18.81444419,-7.585281153,-1.521528424,6.063752729,298.15,8.29405
233,200.21,100.6252,9.192896287,135.716,231.143,-29.60808621,23.98253756,5.625548649,-7.585161423,-1.60773931,5.977422114,298.15,6.90776
234,418.62,44.68512,4.082094517,280.143,505.928,-25.32547506,-3.604654341,28.9301294,-7.583719219,-1.58025253,6.003466689,293.15,-8.94798
235,244.5879,79.87256,4.082233331,143.907,239.193,-29.53658859,-6.66644813,36.20303672,-7.582949136,-2.018308178,5.564640958,282.15,9.91847
236,384.5144,44.05752,1.632010289,248.789,443.224,40.83427001,-26.53584268,-14.29842733,-7.582230755,-3.249569061,4.332661694,293.15,-4.96185
237,389.086,41.25424,5.669409374,215.229,355.358,-22.39042873,22.10075277,0.289675965,-7.57990146,-1.833023034,5.746878425,293.15,-2.52573
238,171.11,75.27016,8.361774811,113.206,192.433,-27.41260142,14.02193219,13.39066923,-7.577651077,-2.441026937,5.13662414,298.15,7.45008
239,157.56,30.04112,6.702398842,106.217,172.753,9.077252661,-2.494588358,-6.582664303,-7.576968071,-2.476421621,5.100546449,298.15,6.08904
240,157.19,58.49232,5.249247949,114.426,193.128,21.21331608,-20.19261453,-1.020701543,-7.576440169,-0.8918852,6.684554969,289.15,8.36637
241,157.56,26.19184,5.050856445,112.375,181.299,-15.31864094,13.05867565,2.259965287,-7.576075537,-2.576095347,4.99998019,293.15,5.60947
242,278.35,45.22904,3.068697229,201.534,355.258,-29.05411394,20.09030408,8.963809859,-7.574921773,-1.508111299,6.066810474,293.15,2.44235
243,103.12,29.66456,6.085643687,96.662,157.35,-14.45178948,-1.263571208,15.71536069,-7.574415641,-1.325462668,6.248952973,298.15,7.6009
244,139.1716,30.83608,4.173793526,107.989,172.434,11.54079339,-7.011166922,-4.529626469,-7.57331358,-1.970451217,5.602862363,293.15,8.66567
245,166.5695,35.48032,1.652487715,118.063,186.949,-10.84774669,7.111729246,3.736017448,-7.573182965,-2.808768871,4.764414093,293.15,9.43345
246,403.4791,54.14096,5.416452307,245.125,386.574,-29.72683348,20.34247317,9.384360308,-7.572753025,-1.700696173,5.872056852,293.15,-0.10541
247,208.1732,79.57968,5.60971769,136.763,234.319,-33.39444783,17.67913541,15.71531243,-7.572562545,-1.539562235,6.03300031,372.15,10.463
248,300.2886,103.38664,5.29091906,163.976,284.944,43.26750187,-20.14480374,-23.12269813,-7.572189749,-0.457497921,7.114691828,293.15,8.37931
249,192.0,28.53488,5.987891692,125.314,198.228,17.67258571,-14.14643642,-3.526149293,-7.570102634,-2.54962328,5.020479354,293.15,4.13357
250,195.1744,53.09496,2.854379052,132.688,226.93,36.65590342,-5.891069837,-30.76483358,-7.569656367,-1.722020387,5.847635981,293.15,5.71369
251,250.2938,44.43408,3.059344111,179.392,312.9,-28.14654938,20.92817464,7.218374746,-7.569074043,-1.495939096,6.073134948,293.15,4.68219
252,192.0012,44.30856,3.010956143,125.538,198.794,24.68421978,-20.815292,-3.868927786,-7.568788324,-1.940469968,5.628318355,293.15,8.96827
253,358.3038,86.27408,2.912720268,218.642,370.406,-32.79744869,29.67964651,3.117802184,-7.565522956,-1.600147601,5.965375355,295.15,6.27858
254,261.234,72.34136,1.838290261,151.71,272.676,-29.06666697,19.72220649,9.344460472,-7.565139275,-0.247370211,7.317769064,293.15,13.25689
255,226.4463,24.51824,3.539935154,142.08,220.147,-17.22672905,13.40396417,3.822764878,-7.563950137,-2.681428771,4.882521366,293.15,3.38011
256,390.57,39.49696,2.814154894,264.836,477.316,-30.12224425,17.21282277,12.90942148,-7.563155564,-1.51867667,6.044478894,298.15,-1.30933
257,222.24,45.64744,2.875998613,157.157,272.088,-27.1593735,20.63976712,6.519606382,-7.561588187,-1.484601466,6.076986721,298.15,6.98472
258,200.5781,51.63056,4.496292917,130.141,213.769,-11.95558709,-3.239942622,15.19552971,-7.558883374,-1.85774568,5.701137694,288.15,5.66985
259,274.7185,60.50064,7.377161409,171.066,285.91,-26.7496035,23.65143781,3.098165683,-7.55820581,-1.286510637,6.271695173,298.15,4.90517
260,278.35,40.66848,2.856207422,192.24,340.513,-28.93601767,19.31778281,9.618234868,-7.557854783,-1.488787668,6.069067115,298.15,2.41591
261,181.1476,54.30832,5.972657174,121.392,208.677,-29.41085466,22.22470494,7.186149718,-7.557122797,-2.468143369,5.088979428,303.15,7.64683
262,156.19,37.19576,0.006040993,130.04,214.205,-31.06531918,2.755818847,28.30950034,-7.555917332,-1.62304926,5.932868072,298.15,8.41848
263,211.1738,71.79744,4.692307403,134.619,233.244,-21.94587851,6.750576074,15.19530244,-7.554831597,-1.758482574,5.796349022,298.15,10.40426
264,330.43,47.19552,2.57979071,220.596,393.787,-32.64675925,23.41973151,9.22702773,-7.55450506,-1.489799116,6.064705944,297.15,1.38629
265,302.7721,59.32912,5.08960206,182.604,311.199,26.65888718,-3.912052334,-22.74683485,-7.554156754,-1.284763393,6.269393361,298.15,4.46935
266,361.2499,58.576,4.605001247,191.511,326.372,-38.63300015,15.47637636,23.15662379,-7.55335946,-1.410584009,6.142775451,298.15,2.48497
267,226.2312,46.19136,7.110948185,163.896,272.948,38.90564912,-18.59481621,-20.31083291,-7.553305037,-1.976512556,5.576792481,298.15,2.30248
268,172.01,29.24616,7.803931447,128.943,199.76,4.731830816,-2.825384641,-1.906446174,-7.552747203,-1.840765222,5.711981982,293.15,2.68102
269,209.2012,53.59704,5.870198262,150.208,257.301,-22.77534904,17.38004894,5.395300104,-7.551906371,-1.646088064,5.905818308,298.15,9.90349
270,297.65,58.86888,8.635630078,182.233,297.47,-34.52415713,4.395694306,30.12846283,-7.551571671,-2.650581384,4.900990287,293.15,2.68785
271,194.2298,36.06608,4.288935739,139.828,244.573,26.55840166,-15.74436247,-10.81403919,-7.550602945,-1.413507602,6.137095343,293.15,5.78383
272,267.33,103.88872,10.60732692,156.17,262.886,35.45556172,-35.04552304,-0.410038681,-7.550227428,-1.808439167,5.741788261,298.15,6.32794
273,333.1963,60.79352,4.242900296,176.818,297.326,-38.87713767,23.2214445,15.65569316,-7.54829814,-1.391100919,6.157197221,298.15,4.54231
274,166.5695,40.54296,6.099568055,117.837,186.616,13.4592698,-11.56223063,-1.897039168,-7.546445043,-2.811109052,4.735335991,293.15,10.41412
275,423.21,110.33208,11.05833449,237.549,404.345,-54.06646106,40.10022925,13.96623181,-7.545299443,-2.472639509,5.072659935,300.15,8.16052
276,250.2938,47.32104,2.867810493,178.976,313.444,23.98336772,-29.1983141,5.214946386,-7.545166107,-1.468253945,6.076912162,293.15,5.80585
277,320.3556,100.12312,7.874989175,174.179,290.913,45.9460635,-35.79984003,-10.14622347,-7.544975628,-1.865620659,5.679354969,298.15,5.99969
278,347.2231,67.06952,6.375267639,189.158,318.024,28.62569917,-22.62987732,-5.995821844,-7.543147022,-1.531706848,6.011440173,298.15,3.52344
279,169.2,66.86032,8.665497369,116.031,194.906,20.7182461,-6.072741052,-14.64550505,-7.542006864,-0.915189043,6.626817821,295.15,8.537
280,364.3974,55.73088,2.883710643,228.217,404.203,61.80320898,-16.62827536,-45.17493362,-7.541800057,-2.700110758,4.841689299,298.15,1.38633
281,275.2,59.8312,5.421860969,171.245,297.58,-58.5490087,22.19214919,36.35685951,-7.538270739,-2.458949453,5.079321285,293.15,8.19974
282,184.11,39.16224,4.685141531,116.506,195.878,-20.54224026,7.574809185,12.96743107,-7.538238085,-2.845041668,4.693196417,293.15,7.9338
283,137.14,29.87376,6.966787403,111.499,188.855,-7.558691732,-0.484644184,8.043335916,-7.533914194,-2.400109155,5.133805039,298.15,5.88888
284,166.13,60.8772,4.000139108,111.686,190.624,-22.22401174,5.312265784,16.91174596,-7.531029785,-1.519507978,6.011521807,298.15,8.84937
285,210.186,62.88552,6.848089786,128.069,221.961,-26.51312104,8.69193243,17.82118861,-7.530869238,-1.69445279,5.836416448,295.15,8.84217
286,156.0976,71.16984,4.584579957,102.407,172.708,-29.93268011,30.07197322,-0.139293113,-7.528406606,-1.858088543,5.670318063,293.15,6.21559
287,306.401,40.20824,2.887143305,206.236,369.098,-30.08756432,18.6794231,11.40814122,-7.528052858,-1.468632456,6.059420402,293.15,0.09531
288,263.166,57.1116,5.496259161,151.126,252.703,-46.85042281,43.16050996,3.689912853,-7.525519477,-3.214409211,4.311110265,288.15,3.68881
289,153.14,45.1872,6.065914758,113.22,193.839,-24.80588934,10.64152192,14.16436742,-7.523277257,-2.414823719,5.108453538,293.15,7.6009
290,307.38,120.0808,11.84287026,180.787,319.819,-30.28727905,27.42854103,2.858738016,-7.52326093,-1.625594342,5.897666589,298.15,8.16052
291,272.27,82.0064,4.375160485,173.019,296.114,-53.99364284,13.50982665,40.4838162,-7.519086702,-1.707865289,5.811221413,294.15,4.70048
292,296.3806,67.19504,8.904458775,183.762,324.166,41.08995122,-11.49940701,-29.59054421,-7.518678531,-1.255424606,6.263253925,298.15,1.98517
293,237.0003,37.0284,2.238077998,129.379,207.501,15.57972279,-15.28076588,-0.29895691,-7.517644497,-1.590337347,5.92730715,293.15,7.42058
294,260.8914,20.45976,4.417955182,159.163,243.105,5.561373436,-2.11075712,-3.450616316,-7.517470345,-2.57894819,4.938522155,293.15,0.73789
295,106.13,27.36336,4.50384363,91.887,153.676,13.65187166,-9.484073337,-4.167798326,-7.516161476,-1.7275043,5.788657176,298.15,8.8465
296,297.65,52.21632,8.628737534,183.227,298.869,-19.12717099,-11.92705448,31.05422547,-7.515236289,-2.556180411,4.959055877,293.15,3.68888
297,282.3538,67.65528,8.231866953,176.072,310.053,41.09632883,-19.60378867,-21.49254016,-7.513298837,-1.241309237,6.2719896,298.15,5.73665
298,200.21,104.72552,10.44735208,127.294,219.222,35.89315888,-30.870712,-5.022446873,-7.512651206,-1.353430273,6.159220933,298.15,7.24423
299,158.09,79.74704,7.319354782,114.719,195.621,-16.19458531,13.60037806,2.594207245,-7.511617172,-0.798926704,6.712690468,288.15,12.15478
300,200.5781,61.12824,5.614665449,129.845,214.317,-21.83931884,9.102896372,12.73642246,-7.51158724,-1.729833324,5.781753916,287.15,9.96164
301,146.11,15.56448,3.202677458,104.541,175.296,-9.045106063,2.56796598,6.477140083,-7.511532817,-0.585017072,6.926515745,298.15,4.94164
302,271.92,34.55984,5.201005482,163.178,249.638,-28.30420984,19.8315814,8.472628439,-7.510811715,-2.031424345,5.47938737,298.15,0.91629
303,324.4342,67.06952,7.953582791,206.508,367.285,50.47494992,-21.48937033,-28.98557959,-7.509772239,-1.231598032,6.278174207,298.15,2.05189
304,293.1317,63.88968,5.02177334,160.224,264.516,-38.58067655,26.91190459,11.66877196,-7.507252464,-1.378899327,6.128353137,298.15,6.8782
305,354.8007,106.52464,7.841003534,199.582,326.434,28.65525194,-18.40458826,-10.25066368,-7.506863341,-1.840139632,5.666723709,298.15,8.15112
306,156.0976,81.12776,5.938115643,97.46,164.952,-33.18393368,21.54022177,11.64371191,-7.506751774,-1.64968405,5.857067724,293.15,7.49583
307,137.14,53.09496,3.309758493,107.191,182.999,12.26817223,-10.63643476,-1.631737469,-7.506702794,-1.426326892,6.080375901,298.15,11.8494
308,289.0389,79.9144,4.104898378,149.452,244.933,-32.1450077,-5.40709019,37.55209789,-7.50533406,-2.034354741,5.470979319,296.15,9.23994
309,310.4074,67.7808,8.738402184,192.269,341.675,46.73895704,-18.01775205,-28.72120499,-7.504648333,-1.23884987,6.265798463,298.15,3.64276
310,316.7989,58.53416,5.542156374,190.534,326.004,23.45561814,-5.496820961,-17.95879718,-7.504063288,-1.210621852,6.293441435,298.15,3.17799
311,331.967,38.40912,4.849666027,204.432,324.253,28.13961181,-8.400590938,-19.73902087,-7.503505454,-1.529704361,5.973801093,298.15,-0.69286
312,203.2402,34.64352,3.030255267,149.419,256.115,29.01147474,-22.1882612,-6.823213539,-7.50251768,-2.214041139,5.288476541,308.15,5.52139
313,221.2122,67.7808,2.787486589,152.267,260.815,53.80893387,-37.91084868,-15.89808519,-7.50127684,-1.384664606,6.116612234,295.15,6.78067
314,242.1446,80.9604,10.31129641,149.127,254.066,-28.58322769,23.73737289,4.845854799,-7.501031938,-2.583059016,4.917972922,294.15,7.93741
315,358.8115,36.94472,2.178099503,160.08,242.004,-18.24332641,14.98501578,3.258310637,-7.500849621,-1.328590891,6.172258731,288.15,8.16051
316,237.2116,63.93152,4.854310163,151.296,261.752,-15.00481293,0.43726755,14.56754538,-7.499584291,-1.466328195,6.033256097,281.15,7.57052
317,284.766,7.86592,1.8e-05,169.014,248.62,0.381706074,0.662013117,-1.043719191,-7.498993804,-1.431150657,6.067843147,298.15,-5.30032
318,191.0134,36.52632,3.818195841,130.912,208.07,18.42785965,-13.68521375,-4.742645904,-7.498419643,-1.710898271,5.787521372,298.15,6.17338
319,203.197,52.88576,3.109290369,144.049,242.974,41.02788411,-29.58081215,-11.44707196,-7.497608744,-2.256532556,5.241076187,293.15,7.18539
320,283.33,99.37,9.122577256,158.733,268.299,-29.84281121,24.19871141,5.644099807,-7.496849546,-1.788383821,5.708465724,298.15,9.01189
321,303.9134,54.85224,4.075604051,175.548,276.023,22.33438651,-6.857604637,-15.47678187,-7.496283548,-1.661397197,5.834886351,293.15,8.66216
322,285.36,47.94864,4.710604156,172.873,303.797,40.32222421,-18.81378883,-21.50843539,-7.494928421,-1.019422039,6.475506382,298.15,7.84776
323,238.2225,59.66384,7.014938033,165.411,284.648,-16.9966567,13.03685168,3.959805021,-7.493472611,-0.883258914,6.610213697,298.15,5.70369
324,188.1489,29.03696,6.20464525,122.359,207.983,13.89392586,-9.360019801,-4.533906057,-7.492928383,-1.702899208,5.790029175,298.15,6.42972
325,180.21,36.27528,5.187612299,126.816,219.298,20.59375841,-15.65001769,-4.943740724,-7.49227803,-1.410248492,6.082029538,298.15,9.21034
